transaction_id,datetime,amount,ref_code
LW24090589841,5/9/2024 18:57,446,Z007
LW24090189842,1/9/2024 12:48,386,Z003
LW24090289843,2/9/2024 13:02,111,Z003
LW24090189844,1/9/2024 12:48,484,Z001
LW24090589845,5/9/2024 18:57,18,Z008
LW24090489846,4/9/2024 09:30,360,Z008
LW24090289847,2/9/2024 13:02,282,Z001
LW24090289848,2/9/2024 13:02,63,Z001
LW24090189849,1/9/2024 12:48,467,Z007
LW24090189850,1/9/2024 12:48,70,Z008
LW24090189851,1/9/2024 12:48,130,Z003
LW24090389852,3/9/2024 16:31,473,Z008
LW24090289853,2/9/2024 13:02,368,Z003
LW24090289854,2/9/2024 13:02,145,Z007
LW24090389855,3/9/2024 16:31,81,Z003
LW24090389856,3/9/2024 16:31,496,Z007
LW24090289857,2/9/2024 13:02,94,Z008
LW24090189858,1/9/2024 12:48,232,Z001
LW24090289859,2/9/2024 13:02,385,Z008
LW24090389860,3/9/2024 16:31,483,Z003
LW24090189861,1/9/2024 12:48,420,Z001
LW24090289862,2/9/2024 13:02,464,Z003
LW24090289863,2/9/2024 13:02,36,Z007
LW24090589864,5/9/2024 18:57,155,Z003
LW24090189865,1/9/2024 12:48,449,Z007
LW24090489866,4/9/2024 09:30,153,Z008
LW24090589867,5/9/2024 18:57,80,Z007
LW24090589868,5/9/2024 18:57,161,Z003
LW24090589869,5/9/2024 18:57,205,Z001
LW24090489870,4/9/2024 09:30,203,Z003
LW24090389871,3/9/2024 16:31,443,Z007
LW24090289872,2/9/2024 13:02,191,Z007
LW24090589873,5/9/2024 18:57,301,Z001
LW24090489874,4/9/2024 09:30,412,Z008
LW24090589875,5/9/2024 18:57,375,Z001
LW24090189876,1/9/2024 12:48,308,Z008
LW24090189877,1/9/2024 12:48,245,Z003
LW24090289878,2/9/2024 13:02,133,Z003
LW24090389879,3/9/2024 16:31,69,Z001
LW24090189880,1/9/2024 12:48,165,Z001
LW24090289881,2/9/2024 13:02,134,Z008
LW24090389882,3/9/2024 16:31,172,Z003
LW24090289883,2/9/2024 13:02,71,Z001
LW24090189884,1/9/2024 12:48,413,Z001
LW24090189885,1/9/2024 12:48,164,Z003
LW24090189886,1/9/2024 12:48,178,Z008
LW24090489887,4/9/2024 09:30,423,Z001
LW24090389888,3/9/2024 16:31,145,Z003
LW24090189889,1/9/2024 12:48,125,Z007
LW24090489890,4/9/2024 09:30,383,Z008
LW24090289891,2/9/2024 13:02,255,Z003
LW24090489892,4/9/2024 09:30,360,Z007
LW24090189893,1/9/2024 12:48,449,Z008
LW24090389894,3/9/2024 16:31,42,Z003
LW24090189895,1/9/2024 12:48,426,Z008
LW24090289896,2/9/2024 13:02,132,Z001
LW24090389897,3/9/2024 16:31,261,Z008
LW24090289898,2/9/2024 13:02,281,Z008
LW24090289899,2/9/2024 13:02,259,Z008
LW24090389900,3/9/2024 16:31,202,Z007
LW24090189901,1/9/2024 12:48,218,Z003
LW24090189902,1/9/2024 12:48,138,Z007
LW24090289903,2/9/2024 13:02,221,Z001
LW24090289904,2/9/2024 13:02,144,Z007
LW24090489905,4/9/2024 09:30,13,Z008
LW24090489906,4/9/2024 09:30,357,Z008
LW24090489907,4/9/2024 09:30,32,Z003
LW24090289908,2/9/2024 13:02,429,Z007
LW24090289909,2/9/2024 13:02,151,Z003
LW24090389910,3/9/2024 16:31,33,Z001
LW24090589911,5/9/2024 18:57,435,Z001
LW24090589912,5/9/2024 18:57,409,Z003
LW24090489913,4/9/2024 09:30,141,Z007
LW24090389914,3/9/2024 16:31,278,Z007
LW24090289915,2/9/2024 13:02,416,Z003
LW24090389916,3/9/2024 16:31,131,Z003
LW24090389917,3/9/2024 16:31,420,Z008
LW24090389918,3/9/2024 16:31,449,Z003
LW24090489919,4/9/2024 09:30,218,Z007
LW24090389920,3/9/2024 16:31,113,Z001
LW24090389921,3/9/2024 16:31,393,Z001
LW24090589922,5/9/2024 18:57,429,Z001
LW24090589923,5/9/2024 18:57,58,Z007
LW24090189924,1/9/2024 12:48,110,Z008
LW24090589925,5/9/2024 18:57,493,Z001
LW24090389926,3/9/2024 16:31,121,Z008
LW24090389927,3/9/2024 16:31,170,Z003
LW24090489928,4/9/2024 09:30,359,Z001
LW24090289929,2/9/2024 13:02,418,Z003
LW24090389930,3/9/2024 16:31,63,Z008
LW24090589931,5/9/2024 18:57,190,Z001
LW24090289932,2/9/2024 13:02,337,Z001
LW24090389933,3/9/2024 16:31,354,Z001
LW24090289934,2/9/2024 13:02,442,Z007
LW24090589935,5/9/2024 18:57,342,Z001
LW24090489936,4/9/2024 09:30,287,Z008
LW24090389937,3/9/2024 16:31,146,Z001
LW24090289938,2/9/2024 13:02,269,Z007
LW24090489939,4/9/2024 09:30,172,Z007
LW24090589940,5/9/2024 18:57,353,Z001
LW24090589941,5/9/2024 18:57,405,Z007
LW24090389942,3/9/2024 16:31,151,Z007
LW24090489943,4/9/2024 09:30,20,Z003
LW24090589944,5/9/2024 18:57,324,Z001
LW24090489945,4/9/2024 09:30,16,Z008
LW24090389946,3/9/2024 16:31,11,Z008
LW24090389947,3/9/2024 16:31,147,Z008
LW24090289948,2/9/2024 13:02,166,Z003
LW24090589949,5/9/2024 18:57,324,Z003
LW24090189950,1/9/2024 12:48,390,Z008
LW24090389951,3/9/2024 16:31,145,Z001
LW24090589952,5/9/2024 18:57,112,Z007
LW24090589953,5/9/2024 18:57,294,Z003
LW24090189954,1/9/2024 12:48,71,Z003
LW24090389955,3/9/2024 16:31,232,Z007
LW24090289956,2/9/2024 13:02,390,Z008
LW24090189957,1/9/2024 12:48,469,Z007
LW24090289958,2/9/2024 13:02,207,Z007
LW24090589959,5/9/2024 18:57,91,Z008
LW24090389960,3/9/2024 16:31,30,Z001
LW24090389961,3/9/2024 16:31,138,Z001
LW24090289962,2/9/2024 13:02,385,Z001
LW24090589963,5/9/2024 18:57,113,Z001
LW24090589964,5/9/2024 18:57,41,Z003
LW24090389965,3/9/2024 16:31,228,Z003
LW24090489966,4/9/2024 09:30,473,Z008
LW24090289967,2/9/2024 13:02,45,Z001
LW24090289968,2/9/2024 13:02,328,Z008
LW24090389969,3/9/2024 16:31,40,Z001
LW24090189970,1/9/2024 12:48,67,Z008
LW24090489971,4/9/2024 09:30,265,Z007
LW24090289972,2/9/2024 13:02,127,Z007
LW24090189973,1/9/2024 12:48,36,Z003
LW24090289974,2/9/2024 13:02,102,Z008
LW24090289975,2/9/2024 13:02,367,Z007
LW24090289976,2/9/2024 13:02,142,Z007
LW24090389977,3/9/2024 16:31,392,Z001
LW24090289978,2/9/2024 13:02,386,Z003
LW24090489979,4/9/2024 09:30,389,Z008
LW24090389980,3/9/2024 16:31,351,Z001
LW24090289981,2/9/2024 13:02,278,Z007
LW24090589982,5/9/2024 18:57,164,Z003
LW24090289983,2/9/2024 13:02,139,Z007
LW24090489984,4/9/2024 09:30,194,Z001
LW24090589985,5/9/2024 18:57,86,Z001
LW24090389986,3/9/2024 16:31,442,Z001
LW24090189987,1/9/2024 12:48,168,Z003
LW24090289988,2/9/2024 13:02,390,Z003
LW24090589989,5/9/2024 18:57,31,Z008
LW24090389990,3/9/2024 16:31,331,Z003
LW24090189991,1/9/2024 12:48,96,Z001
LW24090389992,3/9/2024 16:31,496,Z008
LW24090289993,2/9/2024 13:02,166,Z001
LW24090289994,2/9/2024 13:02,31,Z007
LW24090389995,3/9/2024 16:31,374,Z007
LW24090189996,1/9/2024 12:48,40,Z007
LW24090189997,1/9/2024 12:48,361,Z008
LW24090489998,4/9/2024 09:30,364,Z001
LW24090489999,4/9/2024 09:30,449,Z008
LW24090190000,1/9/2024 12:48,183,Z007
LW24090190001,1/9/2024 12:48,450,Z007
LW24090190002,1/9/2024 12:48,96,Z001
LW24090290003,2/9/2024 13:02,429,Z003
LW24090190004,1/9/2024 12:48,42,Z001
LW24090190005,1/9/2024 12:48,23,Z007
LW24090590006,5/9/2024 18:57,371,Z007
LW24090490007,4/9/2024 09:30,296,Z007
LW24090590008,5/9/2024 18:57,19,Z003
LW24090590009,5/9/2024 18:57,479,Z007
LW24090390010,3/9/2024 16:31,492,Z001
LW24090190011,1/9/2024 12:48,276,Z001
LW24090390012,3/9/2024 16:31,487,Z003
LW24090290013,2/9/2024 13:02,305,Z007
LW24090490014,4/9/2024 09:30,347,Z008
LW24090590015,5/9/2024 18:57,174,Z008
LW24090490016,4/9/2024 09:30,454,Z001
LW24090590017,5/9/2024 18:57,222,Z003
LW24090490018,4/9/2024 09:30,475,Z003
LW24090390019,3/9/2024 16:31,475,Z003
LW24090390020,3/9/2024 16:31,136,Z007
LW24090390021,3/9/2024 16:31,22,Z003
LW24090290022,2/9/2024 13:02,221,Z003
LW24090490023,4/9/2024 09:30,138,Z007
LW24090390024,3/9/2024 16:31,178,Z003
LW24090590025,5/9/2024 18:57,240,Z008
LW24090590026,5/9/2024 18:57,384,Z007
LW24090590027,5/9/2024 18:57,254,Z001
LW24090490028,4/9/2024 09:30,420,Z001
LW24090290029,2/9/2024 13:02,113,Z001
LW24090390030,3/9/2024 16:31,106,Z008
LW24090390031,3/9/2024 16:31,426,Z003
LW24090490032,4/9/2024 09:30,368,Z008
LW24090190033,1/9/2024 12:48,362,Z008
LW24090490034,4/9/2024 09:30,278,Z007
LW24090490035,4/9/2024 09:30,317,Z008
LW24090590036,5/9/2024 18:57,282,Z008
LW24090590037,5/9/2024 18:57,347,Z008
LW24090190038,1/9/2024 12:48,55,Z008
LW24090390039,3/9/2024 16:31,236,Z001
LW24090190040,1/9/2024 12:48,465,Z001
LW24090290041,2/9/2024 13:02,239,Z008
LW24090490042,4/9/2024 09:30,316,Z001
LW24090190043,1/9/2024 12:48,257,Z007
LW24090490044,4/9/2024 09:30,78,Z007
LW24090190045,1/9/2024 12:48,426,Z001
LW24090590046,5/9/2024 18:57,443,Z008
LW24090490047,4/9/2024 09:30,407,Z001
LW24090290048,2/9/2024 13:02,341,Z001
LW24090390049,3/9/2024 16:31,133,Z003
LW24090190050,1/9/2024 12:48,191,Z003
LW24090590051,5/9/2024 18:57,81,Z001
LW24090290052,2/9/2024 13:02,165,Z001
LW24090390053,3/9/2024 16:31,453,Z001
LW24090390054,3/9/2024 16:31,197,Z001
LW24090390055,3/9/2024 16:31,497,Z003
LW24090490056,4/9/2024 09:30,308,Z001
LW24090390057,3/9/2024 16:31,453,Z003
LW24090290058,2/9/2024 13:02,279,Z003
LW24090390059,3/9/2024 16:31,318,Z007
LW24090290060,2/9/2024 13:02,326,Z008
LW24090490061,4/9/2024 09:30,464,Z001
LW24090290062,2/9/2024 13:02,273,Z001
LW24090590063,5/9/2024 18:57,319,Z001
LW24090390064,3/9/2024 16:31,12,Z008
LW24090590065,5/9/2024 18:57,131,Z003
LW24090190066,1/9/2024 12:48,394,Z001
LW24090590067,5/9/2024 18:57,282,Z003
LW24090290068,2/9/2024 13:02,109,Z007
LW24090190069,1/9/2024 12:48,123,Z001
LW24090190070,1/9/2024 12:48,228,Z007
LW24090190071,1/9/2024 12:48,287,Z007
LW24090190072,1/9/2024 12:48,406,Z008
LW24090390073,3/9/2024 16:31,21,Z001
LW24090290074,2/9/2024 13:02,458,Z008
LW24090390075,3/9/2024 16:31,466,Z001
LW24090390076,3/9/2024 16:31,179,Z008
LW24090390077,3/9/2024 16:31,97,Z003
LW24090490078,4/9/2024 09:30,490,Z008
LW24090190079,1/9/2024 12:48,216,Z003
LW24090390080,3/9/2024 16:31,65,Z007
LW24090290081,2/9/2024 13:02,226,Z003
LW24090390082,3/9/2024 16:31,485,Z008
LW24090290083,2/9/2024 13:02,421,Z007
LW24090390084,3/9/2024 16:31,144,Z003
LW24090390085,3/9/2024 16:31,130,Z001
LW24090490086,4/9/2024 09:30,494,Z001
LW24090290087,2/9/2024 13:02,22,Z007
LW24090590088,5/9/2024 18:57,301,Z003
LW24090390089,3/9/2024 16:31,281,Z008
LW24090490090,4/9/2024 09:30,477,Z001
LW24090490091,4/9/2024 09:30,415,Z001
LW24090490092,4/9/2024 09:30,190,Z008
LW24090390093,3/9/2024 16:31,224,Z003
LW24090290094,2/9/2024 13:02,263,Z001
LW24090290095,2/9/2024 13:02,445,Z003
LW24090290096,2/9/2024 13:02,365,Z001
LW24090490097,4/9/2024 09:30,369,Z008
LW24090490098,4/9/2024 09:30,315,Z007
LW24090190099,1/9/2024 12:48,415,Z003
LW24090390100,3/9/2024 16:31,499,Z007
LW24090590101,5/9/2024 18:57,305,Z008
LW24090290102,2/9/2024 13:02,84,Z007
LW24090590103,5/9/2024 18:57,408,Z001
LW24090290104,2/9/2024 13:02,474,Z003
LW24090290105,2/9/2024 13:02,178,Z007
LW24090390106,3/9/2024 16:31,326,Z007
LW24090590107,5/9/2024 18:57,437,Z003
LW24090390108,3/9/2024 16:31,436,Z001
LW24090590109,5/9/2024 18:57,30,Z003
LW24090390110,3/9/2024 16:31,299,Z007
LW24090290111,2/9/2024 13:02,313,Z001
LW24090590112,5/9/2024 18:57,150,Z003
LW24090290113,2/9/2024 13:02,473,Z007
LW24090190114,1/9/2024 12:48,135,Z007
LW24090490115,4/9/2024 09:30,480,Z003
LW24090290116,2/9/2024 13:02,500,Z007
LW24090190117,1/9/2024 12:48,119,Z008
LW24090590118,5/9/2024 18:57,16,Z007
LW24090490119,4/9/2024 09:30,474,Z003
LW24090590120,5/9/2024 18:57,339,Z003
LW24090290121,2/9/2024 13:02,260,Z007
LW24090590122,5/9/2024 18:57,408,Z007
LW24090190123,1/9/2024 12:48,92,Z007
LW24090290124,2/9/2024 13:02,49,Z007
LW24090290125,2/9/2024 13:02,49,Z008
LW24090190126,1/9/2024 12:48,15,Z001
LW24090290127,2/9/2024 13:02,408,Z008
LW24090290128,2/9/2024 13:02,369,Z003
LW24090290129,2/9/2024 13:02,194,Z007
LW24090590130,5/9/2024 18:57,467,Z008
LW24090190131,1/9/2024 12:48,128,Z008
LW24090590132,5/9/2024 18:57,156,Z008
LW24090590133,5/9/2024 18:57,204,Z007
LW24090490134,4/9/2024 09:30,164,Z001
LW24090190135,1/9/2024 12:48,13,Z001
LW24090290136,2/9/2024 13:02,121,Z001
LW24090390137,3/9/2024 16:31,321,Z008
LW24090190138,1/9/2024 12:48,409,Z007
LW24090490139,4/9/2024 09:30,466,Z003
LW24090490140,4/9/2024 09:30,299,Z001
LW24090290141,2/9/2024 13:02,290,Z007
LW24090390142,3/9/2024 16:31,202,Z007
LW24090290143,2/9/2024 13:02,45,Z008
LW24090390144,3/9/2024 16:31,230,Z008
LW24090290145,2/9/2024 13:02,44,Z003
LW24090290146,2/9/2024 13:02,80,Z001
LW24090590147,5/9/2024 18:57,294,Z001
LW24090390148,3/9/2024 16:31,498,Z007
LW24090390149,3/9/2024 16:31,28,Z003
LW24090490150,4/9/2024 09:30,113,Z007
LW24090290151,2/9/2024 13:02,316,Z007
LW24090190152,1/9/2024 12:48,199,Z007
LW24090290153,2/9/2024 13:02,219,Z007
LW24090290154,2/9/2024 13:02,141,Z008
LW24090190155,1/9/2024 12:48,233,Z001
LW24090190156,1/9/2024 12:48,420,Z001
LW24090490157,4/9/2024 09:30,257,Z001
LW24090590158,5/9/2024 18:57,118,Z003
LW24090190159,1/9/2024 12:48,348,Z003
LW24090590160,5/9/2024 18:57,13,Z001
LW24090390161,3/9/2024 16:31,448,Z003
LW24090590162,5/9/2024 18:57,456,Z007
LW24090390163,3/9/2024 16:31,383,Z007
LW24090390164,3/9/2024 16:31,493,Z003
LW24090490165,4/9/2024 09:30,494,Z003
LW24090490166,4/9/2024 09:30,322,Z008
LW24090190167,1/9/2024 12:48,237,Z008
LW24090590168,5/9/2024 18:57,16,Z003
LW24090290169,2/9/2024 13:02,380,Z008
LW24090490170,4/9/2024 09:30,195,Z001
LW24090490171,4/9/2024 09:30,476,Z003
LW24090190172,1/9/2024 12:48,90,Z007
LW24090490173,4/9/2024 09:30,187,Z008
LW24090490174,4/9/2024 09:30,287,Z007
LW24090590175,5/9/2024 18:57,260,Z007
LW24090290176,2/9/2024 13:02,311,Z007
LW24090390177,3/9/2024 16:31,248,Z007
LW24090390178,3/9/2024 16:31,193,Z001
LW24090390179,3/9/2024 16:31,480,Z008
LW24090290180,2/9/2024 13:02,43,Z007
LW24090490181,4/9/2024 09:30,127,Z007
LW24090190182,1/9/2024 12:48,82,Z001
LW24090390183,3/9/2024 16:31,40,Z008
LW24090490184,4/9/2024 09:30,180,Z003
LW24090390185,3/9/2024 16:31,229,Z001
LW24090590186,5/9/2024 18:57,176,Z007
LW24090490187,4/9/2024 09:30,385,Z001
LW24090290188,2/9/2024 13:02,364,Z003
LW24090290189,2/9/2024 13:02,299,Z008
LW24090190190,1/9/2024 12:48,227,Z003
LW24090190191,1/9/2024 12:48,480,Z003
LW24090290192,2/9/2024 13:02,229,Z008
LW24090490193,4/9/2024 09:30,213,Z007
LW24090490194,4/9/2024 09:30,166,Z001
LW24090290195,2/9/2024 13:02,28,Z007
LW24090390196,3/9/2024 16:31,68,Z003
LW24090190197,1/9/2024 12:48,481,Z001
LW24090390198,3/9/2024 16:31,125,Z003
LW24090490199,4/9/2024 09:30,295,Z003
LW24090390200,3/9/2024 16:31,481,Z008
LW24090290201,2/9/2024 13:02,466,Z007
LW24090490202,4/9/2024 09:30,336,Z001
LW24090590203,5/9/2024 18:57,230,Z008
LW24090590204,5/9/2024 18:57,242,Z003
LW24090290205,2/9/2024 13:02,453,Z001
LW24090190206,1/9/2024 12:48,312,Z001
LW24090390207,3/9/2024 16:31,450,Z001
LW24090390208,3/9/2024 16:31,344,Z007
LW24090190209,1/9/2024 12:48,485,Z003
LW24090190210,1/9/2024 12:48,102,Z007
LW24090590211,5/9/2024 18:57,295,Z003
LW24090290212,2/9/2024 13:02,336,Z007
LW24090290213,2/9/2024 13:02,400,Z008
LW24090290214,2/9/2024 13:02,383,Z003
LW24090590215,5/9/2024 18:57,462,Z001
LW24090390216,3/9/2024 16:31,237,Z003
LW24090290217,2/9/2024 13:02,274,Z008
LW24090290218,2/9/2024 13:02,143,Z007
LW24090490219,4/9/2024 09:30,139,Z003
LW24090590220,5/9/2024 18:57,134,Z001
LW24090390221,3/9/2024 16:31,63,Z001
LW24090590222,5/9/2024 18:57,201,Z001
LW24090490223,4/9/2024 09:30,331,Z003
LW24090190224,1/9/2024 12:48,254,Z008
LW24090590225,5/9/2024 18:57,480,Z008
LW24090490226,4/9/2024 09:30,104,Z001
LW24090490227,4/9/2024 09:30,62,Z003
LW24090590228,5/9/2024 18:57,295,Z008
LW24090290229,2/9/2024 13:02,298,Z003
LW24090190230,1/9/2024 12:48,160,Z008
LW24090290231,2/9/2024 13:02,392,Z003
LW24090290232,2/9/2024 13:02,368,Z001
LW24090490233,4/9/2024 09:30,10,Z008
LW24090290234,2/9/2024 13:02,197,Z003
LW24090390235,3/9/2024 16:31,272,Z008
LW24090190236,1/9/2024 12:48,86,Z007
LW24090190237,1/9/2024 12:48,175,Z008
LW24090190238,1/9/2024 12:48,14,Z007
LW24090490239,4/9/2024 09:30,422,Z001
LW24090190240,1/9/2024 12:48,336,Z003
LW24090190241,1/9/2024 12:48,266,Z007
LW24090290242,2/9/2024 13:02,110,Z001
LW24090390243,3/9/2024 16:31,498,Z001
LW24090590244,5/9/2024 18:57,360,Z007
LW24090190245,1/9/2024 12:48,402,Z003
LW24090490246,4/9/2024 09:30,442,Z008
LW24090490247,4/9/2024 09:30,120,Z008
LW24090590248,5/9/2024 18:57,315,Z003
LW24090490249,4/9/2024 09:30,475,Z008
LW24090590250,5/9/2024 18:57,400,Z003
LW24090490251,4/9/2024 09:30,233,Z003
LW24090590252,5/9/2024 18:57,354,Z001
LW24090490253,4/9/2024 09:30,188,Z008
LW24090290254,2/9/2024 13:02,198,Z001
LW24090190255,1/9/2024 12:48,368,Z007
LW24090590256,5/9/2024 18:57,178,Z008
LW24090190257,1/9/2024 12:48,436,Z007
LW24090190258,1/9/2024 12:48,406,Z007
LW24090290259,2/9/2024 13:02,295,Z001
LW24090590260,5/9/2024 18:57,360,Z001
LW24090390261,3/9/2024 16:31,216,Z008
LW24090490262,4/9/2024 09:30,83,Z007
LW24090190263,1/9/2024 12:48,222,Z003
LW24090590264,5/9/2024 18:57,13,Z007
LW24090390265,3/9/2024 16:31,382,Z008
LW24090290266,2/9/2024 13:02,479,Z007
LW24090190267,1/9/2024 12:48,173,Z001
LW24090390268,3/9/2024 16:31,285,Z003
LW24090390269,3/9/2024 16:31,491,Z007
LW24090190270,1/9/2024 12:48,254,Z008
LW24090190271,1/9/2024 12:48,361,Z008
LW24090390272,3/9/2024 16:31,19,Z003
LW24090590273,5/9/2024 18:57,444,Z001
LW24090590274,5/9/2024 18:57,463,Z008
LW24090390275,3/9/2024 16:31,189,Z001
LW24090290276,2/9/2024 13:02,311,Z001
LW24090590277,5/9/2024 18:57,379,Z001
LW24090390278,3/9/2024 16:31,279,Z001
LW24090590279,5/9/2024 18:57,319,Z003
LW24090190280,1/9/2024 12:48,418,Z007
LW24090190281,1/9/2024 12:48,312,Z007
LW24090590282,5/9/2024 18:57,208,Z008
LW24090490283,4/9/2024 09:30,366,Z008
LW24090190284,1/9/2024 12:48,343,Z007
LW24090390285,3/9/2024 16:31,356,Z003
LW24090590286,5/9/2024 18:57,491,Z003
LW24090390287,3/9/2024 16:31,383,Z007
LW24090490288,4/9/2024 09:30,168,Z001
LW24090390289,3/9/2024 16:31,253,Z008
LW24090490290,4/9/2024 09:30,473,Z003
LW24090490291,4/9/2024 09:30,198,Z001
LW24090290292,2/9/2024 13:02,337,Z001
LW24090390293,3/9/2024 16:31,95,Z003
LW24090290294,2/9/2024 13:02,214,Z007
LW24090490295,4/9/2024 09:30,419,Z007
LW24090490296,4/9/2024 09:30,131,Z008
LW24090490297,4/9/2024 09:30,64,Z003
LW24090590298,5/9/2024 18:57,149,Z003
LW24090290299,2/9/2024 13:02,442,Z003
LW24090290300,2/9/2024 13:02,433,Z007
LW24090590301,5/9/2024 18:57,449,Z007
LW24090590302,5/9/2024 18:57,249,Z001
LW24090190303,1/9/2024 12:48,41,Z001
LW24090490304,4/9/2024 09:30,130,Z007
LW24090590305,5/9/2024 18:57,259,Z008
LW24090190306,1/9/2024 12:48,292,Z007
LW24090590307,5/9/2024 18:57,122,Z003
LW24090190308,1/9/2024 12:48,51,Z007
LW24090290309,2/9/2024 13:02,411,Z007
LW24090490310,4/9/2024 09:30,451,Z008
LW24090490311,4/9/2024 09:30,92,Z001
LW24090390312,3/9/2024 16:31,162,Z008
LW24090190313,1/9/2024 12:48,167,Z003
LW24090190314,1/9/2024 12:48,31,Z003
LW24090190315,1/9/2024 12:48,479,Z001
LW24090290316,2/9/2024 13:02,449,Z003
LW24090590317,5/9/2024 18:57,369,Z003
LW24090390318,3/9/2024 16:31,293,Z007
LW24090590319,5/9/2024 18:57,225,Z008
LW24090490320,4/9/2024 09:30,205,Z003
LW24090190321,1/9/2024 12:48,157,Z003
LW24090290322,2/9/2024 13:02,233,Z001
LW24090190323,1/9/2024 12:48,21,Z007
LW24090190324,1/9/2024 12:48,190,Z007
LW24090590325,5/9/2024 18:57,258,Z003
LW24090190326,1/9/2024 12:48,277,Z003
LW24090490327,4/9/2024 09:30,420,Z001
LW24090190328,1/9/2024 12:48,243,Z003
LW24090590329,5/9/2024 18:57,232,Z008
LW24090590330,5/9/2024 18:57,199,Z003
LW24090490331,4/9/2024 09:30,66,Z003
LW24090590332,5/9/2024 18:57,172,Z007
LW24090590333,5/9/2024 18:57,280,Z001
LW24090490334,4/9/2024 09:30,481,Z007
LW24090590335,5/9/2024 18:57,206,Z008
LW24090590336,5/9/2024 18:57,494,Z001
LW24090490337,4/9/2024 09:30,281,Z001
LW24090290338,2/9/2024 13:02,163,Z007
LW24090390339,3/9/2024 16:31,498,Z001
LW24090190340,1/9/2024 12:48,106,Z003
LW24090190341,1/9/2024 12:48,329,Z003
LW24090290342,2/9/2024 13:02,440,Z003
LW24090290343,2/9/2024 13:02,416,Z007
LW24090290344,2/9/2024 13:02,50,Z008
LW24090590345,5/9/2024 18:57,264,Z001
LW24090190346,1/9/2024 12:48,290,Z008
LW24090490347,4/9/2024 09:30,187,Z008
LW24090190348,1/9/2024 12:48,484,Z008
LW24090590349,5/9/2024 18:57,325,Z008
LW24090590350,5/9/2024 18:57,351,Z003
LW24090290351,2/9/2024 13:02,96,Z008
LW24090190352,1/9/2024 12:48,445,Z008
LW24090490353,4/9/2024 09:30,81,Z007
LW24090290354,2/9/2024 13:02,378,Z001
LW24090290355,2/9/2024 13:02,344,Z008
LW24090290356,2/9/2024 13:02,277,Z001
LW24090390357,3/9/2024 16:31,41,Z001
LW24090590358,5/9/2024 18:57,28,Z008
LW24090290359,2/9/2024 13:02,458,Z003
LW24090190360,1/9/2024 12:48,123,Z008
LW24090390361,3/9/2024 16:31,173,Z007
LW24090290362,2/9/2024 13:02,158,Z001
LW24090290363,2/9/2024 13:02,29,Z001
LW24090390364,3/9/2024 16:31,273,Z007
LW24090490365,4/9/2024 09:30,399,Z003
LW24090490366,4/9/2024 09:30,283,Z008
LW24090590367,5/9/2024 18:57,42,Z008
LW24090390368,3/9/2024 16:31,485,Z008
LW24090390369,3/9/2024 16:31,477,Z008
LW24090390370,3/9/2024 16:31,397,Z008
LW24090390371,3/9/2024 16:31,409,Z003
LW24090190372,1/9/2024 12:48,400,Z003
LW24090590373,5/9/2024 18:57,454,Z001
LW24090290374,2/9/2024 13:02,377,Z003
LW24090290375,2/9/2024 13:02,34,Z007
LW24090290376,2/9/2024 13:02,150,Z003
LW24090390377,3/9/2024 16:31,77,Z001
LW24090590378,5/9/2024 18:57,377,Z008
LW24090290379,2/9/2024 13:02,371,Z003
LW24090390380,3/9/2024 16:31,280,Z007
LW24090190381,1/9/2024 12:48,101,Z001
LW24090590382,5/9/2024 18:57,194,Z001
LW24090390383,3/9/2024 16:31,329,Z007
LW24090190384,1/9/2024 12:48,138,Z001
LW24090590385,5/9/2024 18:57,118,Z003
LW24090590386,5/9/2024 18:57,205,Z008
LW24090290387,2/9/2024 13:02,459,Z008
LW24090190388,1/9/2024 12:48,107,Z003
LW24090590389,5/9/2024 18:57,117,Z008
LW24090490390,4/9/2024 09:30,465,Z008
LW24090490391,4/9/2024 09:30,132,Z008
LW24090190392,1/9/2024 12:48,222,Z007
LW24090290393,2/9/2024 13:02,445,Z007
LW24090290394,2/9/2024 13:02,348,Z001
LW24090490395,4/9/2024 09:30,136,Z001
LW24090390396,3/9/2024 16:31,420,Z007
LW24090290397,2/9/2024 13:02,483,Z003
LW24090190398,1/9/2024 12:48,479,Z008
LW24090590399,5/9/2024 18:57,28,Z001
LW24090390400,3/9/2024 16:31,85,Z008
LW24090590401,5/9/2024 18:57,12,Z007
LW24090590402,5/9/2024 18:57,25,Z008
LW24090390403,3/9/2024 16:31,134,Z001
LW24090190404,1/9/2024 12:48,288,Z008
LW24090290405,2/9/2024 13:02,277,Z001
LW24090390406,3/9/2024 16:31,257,Z007
LW24090190407,1/9/2024 12:48,236,Z008
LW24090490408,4/9/2024 09:30,23,Z001
LW24090390409,3/9/2024 16:31,215,Z008
LW24090390410,3/9/2024 16:31,123,Z007
LW24090290411,2/9/2024 13:02,283,Z008
LW24090390412,3/9/2024 16:31,19,Z001
LW24090490413,4/9/2024 09:30,326,Z003
LW24090290414,2/9/2024 13:02,60,Z001
LW24090590415,5/9/2024 18:57,359,Z007
LW24090290416,2/9/2024 13:02,247,Z008
LW24090490417,4/9/2024 09:30,250,Z001
LW24090290418,2/9/2024 13:02,128,Z003
LW24090190419,1/9/2024 12:48,350,Z007
LW24090590420,5/9/2024 18:57,388,Z007
LW24090490421,4/9/2024 09:30,190,Z001
LW24090490422,4/9/2024 09:30,367,Z007
