transaction_id,datetime,amount
TR_240905_70762,5/9/2024 18:57,434
TR_240903_70763,3/9/2024 16:31,410
TR_240901_70764,1/9/2024 12:48,278
TR_240905_70765,5/9/2024 18:57,117
TR_240901_70766,1/9/2024 12:48,341
TR_240901_70767,1/9/2024 12:48,185
TR_240902_70768,2/9/2024 13:02,253
TR_240903_70769,3/9/2024 16:31,360
TR_240905_70770,5/9/2024 18:57,116
TR_240905_70771,5/9/2024 18:57,103
TR_240901_70772,1/9/2024 12:48,198
TR_240905_70773,5/9/2024 18:57,302
TR_240901_70774,1/9/2024 12:48,62
TR_240905_70775,5/9/2024 18:57,208
TR_240902_70776,2/9/2024 13:02,103
TR_240901_70777,1/9/2024 12:48,421
TR_240904_70778,4/9/2024 09:30,167
TR_240901_70779,1/9/2024 12:48,286
TR_240901_70780,1/9/2024 12:48,164
TR_240903_70781,3/9/2024 16:31,204
TR_240903_70782,3/9/2024 16:31,375
TR_240903_70783,3/9/2024 16:31,475
TR_240904_70784,4/9/2024 09:30,105
TR_240905_70785,5/9/2024 18:57,341
TR_240905_70786,5/9/2024 18:57,306
TR_240901_70787,1/9/2024 12:48,462
TR_240901_70788,1/9/2024 12:48,195
TR_240901_70789,1/9/2024 12:48,14
TR_240905_70790,5/9/2024 18:57,428
TR_240902_70791,2/9/2024 13:02,73
TR_240904_70792,4/9/2024 09:30,439
TR_240902_70793,2/9/2024 13:02,293
TR_240903_70794,3/9/2024 16:31,213
TR_240901_70795,1/9/2024 12:48,56
TR_240905_70796,5/9/2024 18:57,34
TR_240901_70797,1/9/2024 12:48,388
TR_240901_70798,1/9/2024 12:48,414
TR_240905_70799,5/9/2024 18:57,307
TR_240901_70800,1/9/2024 12:48,137
TR_240905_70801,5/9/2024 18:57,125
TR_240905_70802,5/9/2024 18:57,400
TR_240901_70803,1/9/2024 12:48,427
TR_240901_70804,1/9/2024 12:48,391
TR_240901_70805,1/9/2024 12:48,316
TR_240905_70806,5/9/2024 18:57,233
TR_240904_70807,4/9/2024 09:30,443
TR_240905_70808,5/9/2024 18:57,311
TR_240903_70809,3/9/2024 16:31,405
TR_240905_70810,5/9/2024 18:57,310
TR_240902_70811,2/9/2024 13:02,165
TR_240905_70812,5/9/2024 18:57,475
TR_240901_70813,1/9/2024 12:48,152
TR_240903_70814,3/9/2024 16:31,65
TR_240903_70815,3/9/2024 16:31,374
TR_240902_70816,2/9/2024 13:02,152
TR_240904_70817,4/9/2024 09:30,169
TR_240904_70818,4/9/2024 09:30,438
TR_240903_70819,3/9/2024 16:31,394
TR_240903_70820,3/9/2024 16:31,463
TR_240903_70821,3/9/2024 16:31,71
TR_240904_70822,4/9/2024 09:30,381
TR_240905_70823,5/9/2024 18:57,217
TR_240902_70824,2/9/2024 13:02,185
TR_240904_70825,4/9/2024 09:30,420
TR_240902_70826,2/9/2024 13:02,420
TR_240901_70827,1/9/2024 12:48,59
TR_240905_70828,5/9/2024 18:57,450
TR_240904_70829,4/9/2024 09:30,393
TR_240904_70830,4/9/2024 09:30,251
TR_240902_70831,2/9/2024 13:02,344
TR_240905_70832,5/9/2024 18:57,326
TR_240905_70833,5/9/2024 18:57,346
TR_240904_70834,4/9/2024 09:30,200
TR_240901_70835,1/9/2024 12:48,247
TR_240902_70836,2/9/2024 13:02,147
TR_240904_70837,4/9/2024 09:30,77
TR_240904_70838,4/9/2024 09:30,267
TR_240904_70839,4/9/2024 09:30,87
TR_240902_70840,2/9/2024 13:02,360
TR_240901_70841,1/9/2024 12:48,77
TR_240901_70842,1/9/2024 12:48,127
TR_240901_70843,1/9/2024 12:48,187
TR_240905_70844,5/9/2024 18:57,478
TR_240905_70845,5/9/2024 18:57,212
TR_240904_70846,4/9/2024 09:30,208
TR_240902_70847,2/9/2024 13:02,424
TR_240901_70848,1/9/2024 12:48,133
TR_240901_70849,1/9/2024 12:48,338
TR_240902_70850,2/9/2024 13:02,283
TR_240905_70851,5/9/2024 18:57,312
TR_240902_70852,2/9/2024 13:02,333
TR_240905_70853,5/9/2024 18:57,243
TR_240902_70854,2/9/2024 13:02,10
TR_240901_70855,1/9/2024 12:48,266
TR_240902_70856,2/9/2024 13:02,258
TR_240902_70857,2/9/2024 13:02,115
TR_240905_70858,5/9/2024 18:57,112
TR_240902_70859,2/9/2024 13:02,473
TR_240902_70860,2/9/2024 13:02,349
TR_240904_70861,4/9/2024 09:30,215
TR_240903_70862,3/9/2024 16:31,262
TR_240903_70863,3/9/2024 16:31,279
TR_240901_70864,1/9/2024 12:48,112
TR_240903_70865,3/9/2024 16:31,263
TR_240903_70866,3/9/2024 16:31,54
TR_240904_70867,4/9/2024 09:30,228
TR_240904_70868,4/9/2024 09:30,308
TR_240905_70869,5/9/2024 18:57,203
TR_240902_70870,2/9/2024 13:02,356
TR_240902_70871,2/9/2024 13:02,390
TR_240902_70872,2/9/2024 13:02,355
TR_240901_70873,1/9/2024 12:48,270
TR_240903_70874,3/9/2024 16:31,480
TR_240903_70875,3/9/2024 16:31,395
TR_240903_70876,3/9/2024 16:31,205
TR_240905_70877,5/9/2024 18:57,89
TR_240903_70878,3/9/2024 16:31,203
TR_240905_70879,5/9/2024 18:57,246
TR_240904_70880,4/9/2024 09:30,395
TR_240901_70881,1/9/2024 12:48,219
TR_240903_70882,3/9/2024 16:31,421
TR_240904_70883,4/9/2024 09:30,384
TR_240905_70884,5/9/2024 18:57,156
TR_240903_70885,3/9/2024 16:31,56
TR_240901_70886,1/9/2024 12:48,21
TR_240903_70887,3/9/2024 16:31,161
TR_240904_70888,4/9/2024 09:30,61
TR_240905_70889,5/9/2024 18:57,55
TR_240903_70890,3/9/2024 16:31,409
TR_240905_70891,5/9/2024 18:57,44
TR_240904_70892,4/9/2024 09:30,79
TR_240905_70893,5/9/2024 18:57,154
TR_240903_70894,3/9/2024 16:31,421
TR_240903_70895,3/9/2024 16:31,450
TR_240901_70896,1/9/2024 12:48,147
TR_240901_70897,1/9/2024 12:48,246
TR_240901_70898,1/9/2024 12:48,66
TR_240901_70899,1/9/2024 12:48,470
TR_240904_70900,4/9/2024 09:30,24
TR_240905_70901,5/9/2024 18:57,391
TR_240903_70902,3/9/2024 16:31,460
TR_240905_70903,5/9/2024 18:57,68
TR_240903_70904,3/9/2024 16:31,209
TR_240901_70905,1/9/2024 12:48,136
TR_240903_70906,3/9/2024 16:31,69
TR_240901_70907,1/9/2024 12:48,467
TR_240902_70908,2/9/2024 13:02,159
TR_240902_70909,2/9/2024 13:02,305
TR_240905_70910,5/9/2024 18:57,417
TR_240902_70911,2/9/2024 13:02,460
TR_240904_70912,4/9/2024 09:30,117
TR_240901_70913,1/9/2024 12:48,280
TR_240904_70914,4/9/2024 09:30,297
TR_240905_70915,5/9/2024 18:57,72
TR_240901_70916,1/9/2024 12:48,233
TR_240904_70917,4/9/2024 09:30,421
TR_240903_70918,3/9/2024 16:31,357
TR_240903_70919,3/9/2024 16:31,468
TR_240902_70920,2/9/2024 13:02,326
TR_240905_70921,5/9/2024 18:57,427
TR_240903_70922,3/9/2024 16:31,306
TR_240903_70923,3/9/2024 16:31,428
TR_240903_70924,3/9/2024 16:31,469
TR_240904_70925,4/9/2024 09:30,328
TR_240903_70926,3/9/2024 16:31,444
TR_240904_70927,4/9/2024 09:30,430
TR_240901_70928,1/9/2024 12:48,488
TR_240902_70929,2/9/2024 13:02,447
TR_240903_70930,3/9/2024 16:31,208
TR_240905_70931,5/9/2024 18:57,114
TR_240904_70932,4/9/2024 09:30,364
TR_240904_70933,4/9/2024 09:30,99
TR_240905_70934,5/9/2024 18:57,323
TR_240903_70935,3/9/2024 16:31,339
TR_240902_70936,2/9/2024 13:02,101
TR_240901_70937,1/9/2024 12:48,78
TR_240904_70938,4/9/2024 09:30,386
TR_240905_70939,5/9/2024 18:57,226
TR_240902_70940,2/9/2024 13:02,283
TR_240902_70941,2/9/2024 13:02,258
TR_240901_70942,1/9/2024 12:48,394
TR_240902_70943,2/9/2024 13:02,73
TR_240904_70944,4/9/2024 09:30,207
TR_240905_70945,5/9/2024 18:57,140
TR_240902_70946,2/9/2024 13:02,344
TR_240904_70947,4/9/2024 09:30,431
TR_240905_70948,5/9/2024 18:57,261
TR_240901_70949,1/9/2024 12:48,316
TR_240905_70950,5/9/2024 18:57,377
TR_240902_70951,2/9/2024 13:02,374
TR_240904_70952,4/9/2024 09:30,267
TR_240905_70953,5/9/2024 18:57,216
TR_240901_70954,1/9/2024 12:48,228
TR_240903_70955,3/9/2024 16:31,350
TR_240902_70956,2/9/2024 13:02,245
TR_240902_70957,2/9/2024 13:02,351
TR_240903_70958,3/9/2024 16:31,464
TR_240904_70959,4/9/2024 09:30,146
TR_240904_70960,4/9/2024 09:30,448
TR_240904_70961,4/9/2024 09:30,436
TR_240903_70962,3/9/2024 16:31,181
TR_240905_70963,5/9/2024 18:57,63
TR_240901_70964,1/9/2024 12:48,465
TR_240903_70965,3/9/2024 16:31,150
TR_240905_70966,5/9/2024 18:57,195
TR_240901_70967,1/9/2024 12:48,69
TR_240903_70968,3/9/2024 16:31,382
TR_240904_70969,4/9/2024 09:30,141
TR_240903_70970,3/9/2024 16:31,108
TR_240904_70971,4/9/2024 09:30,289
TR_240902_70972,2/9/2024 13:02,480
TR_240904_70973,4/9/2024 09:30,432
TR_240904_70974,4/9/2024 09:30,41
TR_240904_70975,4/9/2024 09:30,309
TR_240903_70976,3/9/2024 16:31,360
TR_240903_70977,3/9/2024 16:31,499
TR_240904_70978,4/9/2024 09:30,84
TR_240905_70979,5/9/2024 18:57,317
TR_240903_70980,3/9/2024 16:31,414
TR_240902_70981,2/9/2024 13:02,206
TR_240903_70982,3/9/2024 16:31,488
TR_240903_70983,3/9/2024 16:31,29
TR_240903_70984,3/9/2024 16:31,80
TR_240903_70985,3/9/2024 16:31,344
TR_240904_70986,4/9/2024 09:30,224
TR_240905_70987,5/9/2024 18:57,173
TR_240902_70988,2/9/2024 13:02,341
TR_240904_70989,4/9/2024 09:30,53
TR_240905_70990,5/9/2024 18:57,118
TR_240905_70991,5/9/2024 18:57,250
TR_240904_70992,4/9/2024 09:30,385
TR_240903_70993,3/9/2024 16:31,457
TR_240905_70994,5/9/2024 18:57,496
TR_240904_70995,4/9/2024 09:30,22
TR_240901_70996,1/9/2024 12:48,152
TR_240905_70997,5/9/2024 18:57,103
TR_240904_70998,4/9/2024 09:30,464
TR_240901_70999,1/9/2024 12:48,283
TR_240901_71000,1/9/2024 12:48,222
TR_240901_71001,1/9/2024 12:48,173
TR_240902_71002,2/9/2024 13:02,323
TR_240902_71003,2/9/2024 13:02,233
TR_240903_71004,3/9/2024 16:31,168
TR_240904_71005,4/9/2024 09:30,304
TR_240901_71006,1/9/2024 12:48,445
TR_240901_71007,1/9/2024 12:48,474
TR_240902_71008,2/9/2024 13:02,395
TR_240901_71009,1/9/2024 12:48,156
TR_240901_71010,1/9/2024 12:48,97
TR_240904_71011,4/9/2024 09:30,347
TR_240902_71012,2/9/2024 13:02,77
TR_240903_71013,3/9/2024 16:31,181
TR_240903_71014,3/9/2024 16:31,426
TR_240903_71015,3/9/2024 16:31,491
TR_240903_71016,3/9/2024 16:31,492
TR_240901_71017,1/9/2024 12:48,112
TR_240903_71018,3/9/2024 16:31,152
TR_240902_71019,2/9/2024 13:02,414
TR_240904_71020,4/9/2024 09:30,150
TR_240905_71021,5/9/2024 18:57,151
TR_240905_71022,5/9/2024 18:57,270
TR_240902_71023,2/9/2024 13:02,53
TR_240901_71024,1/9/2024 12:48,130
TR_240901_71025,1/9/2024 12:48,397
TR_240902_71026,2/9/2024 13:02,405
TR_240903_71027,3/9/2024 16:31,20
TR_240903_71028,3/9/2024 16:31,41
TR_240904_71029,4/9/2024 09:30,361
TR_240905_71030,5/9/2024 18:57,250
TR_240902_71031,2/9/2024 13:02,135
TR_240904_71032,4/9/2024 09:30,332
TR_240905_71033,5/9/2024 18:57,150
TR_240905_71034,5/9/2024 18:57,467
TR_240903_71035,3/9/2024 16:31,25
TR_240905_71036,5/9/2024 18:57,150
TR_240903_71037,3/9/2024 16:31,56
TR_240904_71038,4/9/2024 09:30,296
TR_240904_71039,4/9/2024 09:30,185
TR_240902_71040,2/9/2024 13:02,365
TR_240903_71041,3/9/2024 16:31,491
TR_240905_71042,5/9/2024 18:57,236
TR_240903_71043,3/9/2024 16:31,466
TR_240901_71044,1/9/2024 12:48,118
TR_240905_71045,5/9/2024 18:57,250
TR_240901_71046,1/9/2024 12:48,132
TR_240901_71047,1/9/2024 12:48,133
TR_240902_71048,2/9/2024 13:02,463
TR_240904_71049,4/9/2024 09:30,393
TR_240904_71050,4/9/2024 09:30,113
TR_240905_71051,5/9/2024 18:57,60
TR_240902_71052,2/9/2024 13:02,451
TR_240903_71053,3/9/2024 16:31,251
TR_240902_71054,2/9/2024 13:02,207
TR_240904_71055,4/9/2024 09:30,124
TR_240904_71056,4/9/2024 09:30,62
TR_240905_71057,5/9/2024 18:57,395
TR_240903_71058,3/9/2024 16:31,315
TR_240905_71059,5/9/2024 18:57,258
TR_240904_71060,4/9/2024 09:30,280
TR_240901_71061,1/9/2024 12:48,179
TR_240902_71062,2/9/2024 13:02,431
TR_240901_71063,1/9/2024 12:48,308
TR_240901_71064,1/9/2024 12:48,35
TR_240901_71065,1/9/2024 12:48,217
TR_240905_71066,5/9/2024 18:57,188
TR_240904_71067,4/9/2024 09:30,52
TR_240901_71068,1/9/2024 12:48,93
TR_240903_71069,3/9/2024 16:31,421
TR_240905_71070,5/9/2024 18:57,44
TR_240904_71071,4/9/2024 09:30,54
TR_240901_71072,1/9/2024 12:48,147
TR_240904_71073,4/9/2024 09:30,499
TR_240903_71074,3/9/2024 16:31,491
TR_240902_71075,2/9/2024 13:02,354
TR_240901_71076,1/9/2024 12:48,318
TR_240904_71077,4/9/2024 09:30,304
TR_240905_71078,5/9/2024 18:57,265
TR_240904_71079,4/9/2024 09:30,274
TR_240901_71080,1/9/2024 12:48,256
TR_240901_71081,1/9/2024 12:48,267
TR_240901_71082,1/9/2024 12:48,249
TR_240903_71083,3/9/2024 16:31,116
TR_240902_71084,2/9/2024 13:02,195
TR_240904_71085,4/9/2024 09:30,282
TR_240901_71086,1/9/2024 12:48,381
TR_240901_71087,1/9/2024 12:48,253
TR_240904_71088,4/9/2024 09:30,318
TR_240904_71089,4/9/2024 09:30,181
TR_240902_71090,2/9/2024 13:02,230
TR_240901_71091,1/9/2024 12:48,352
TR_240903_71092,3/9/2024 16:31,157
TR_240902_71093,2/9/2024 13:02,106
TR_240904_71094,4/9/2024 09:30,155
TR_240903_71095,3/9/2024 16:31,326
TR_240902_71096,2/9/2024 13:02,367
TR_240904_71097,4/9/2024 09:30,129
TR_240902_71098,2/9/2024 13:02,80
TR_240905_71099,5/9/2024 18:57,201
TR_240904_71100,4/9/2024 09:30,433
TR_240905_71101,5/9/2024 18:57,461
TR_240904_71102,4/9/2024 09:30,55
TR_240904_71103,4/9/2024 09:30,113
TR_240904_71104,4/9/2024 09:30,122
TR_240901_71105,1/9/2024 12:48,494
TR_240904_71106,4/9/2024 09:30,35
TR_240905_71107,5/9/2024 18:57,61
TR_240902_71108,2/9/2024 13:02,187
TR_240902_71109,2/9/2024 13:02,487
TR_240904_71110,4/9/2024 09:30,320
TR_240901_71111,1/9/2024 12:48,35
TR_240905_71112,5/9/2024 18:57,47
TR_240904_71113,4/9/2024 09:30,458
TR_240904_71114,4/9/2024 09:30,58
TR_240901_71115,1/9/2024 12:48,72
TR_240901_71116,1/9/2024 12:48,478
TR_240901_71117,1/9/2024 12:48,363
TR_240901_71118,1/9/2024 12:48,117
TR_240903_71119,3/9/2024 16:31,17
TR_240905_71120,5/9/2024 18:57,60
TR_240904_71121,4/9/2024 09:30,315
TR_240904_71122,4/9/2024 09:30,246
TR_240901_71123,1/9/2024 12:48,139
TR_240905_71124,5/9/2024 18:57,338
TR_240904_71125,4/9/2024 09:30,497
TR_240903_71126,3/9/2024 16:31,450
TR_240901_71127,1/9/2024 12:48,391
TR_240904_71128,4/9/2024 09:30,493
TR_240902_71129,2/9/2024 13:02,61
TR_240904_71130,4/9/2024 09:30,93
TR_240903_71131,3/9/2024 16:31,138
TR_240904_71132,4/9/2024 09:30,163
TR_240901_71133,1/9/2024 12:48,260
TR_240902_71134,2/9/2024 13:02,209
TR_240901_71135,1/9/2024 12:48,264
TR_240904_71136,4/9/2024 09:30,485
TR_240902_71137,2/9/2024 13:02,401
TR_240903_71138,3/9/2024 16:31,235
TR_240905_71139,5/9/2024 18:57,350
TR_240905_71140,5/9/2024 18:57,440
TR_240903_71141,3/9/2024 16:31,73
TR_240903_71142,3/9/2024 16:31,396
TR_240903_71143,3/9/2024 16:31,303
TR_240901_71144,1/9/2024 12:48,494
TR_240901_71145,1/9/2024 12:48,68
TR_240904_71146,4/9/2024 09:30,480
TR_240903_71147,3/9/2024 16:31,227
TR_240905_71148,5/9/2024 18:57,255
TR_240904_71149,4/9/2024 09:30,252
TR_240904_71150,4/9/2024 09:30,320
TR_240902_71151,2/9/2024 13:02,85
TR_240901_71152,1/9/2024 12:48,246
TR_240902_71153,2/9/2024 13:02,50
TR_240905_71154,5/9/2024 18:57,132
TR_240905_71155,5/9/2024 18:57,169
TR_240904_71156,4/9/2024 09:30,435
TR_240903_71157,3/9/2024 16:31,465
TR_240902_71158,2/9/2024 13:02,200
TR_240902_71159,2/9/2024 13:02,293
TR_240905_71160,5/9/2024 18:57,188
TR_240903_71161,3/9/2024 16:31,405
TR_240902_71162,2/9/2024 13:02,331
TR_240903_71163,3/9/2024 16:31,112
TR_240904_71164,4/9/2024 09:30,95
TR_240901_71165,1/9/2024 12:48,255
TR_240902_71166,2/9/2024 13:02,97
TR_240901_71167,1/9/2024 12:48,362
TR_240902_71168,2/9/2024 13:02,365
TR_240904_71169,4/9/2024 09:30,114
TR_240901_71170,1/9/2024 12:48,461
TR_240902_71171,2/9/2024 13:02,433
TR_240904_71172,4/9/2024 09:30,267
TR_240902_71173,2/9/2024 13:02,240
TR_240904_71174,4/9/2024 09:30,371
TR_240903_71175,3/9/2024 16:31,377
TR_240905_71176,5/9/2024 18:57,431
TR_240901_71177,1/9/2024 12:48,81
TR_240902_71178,2/9/2024 13:02,246
TR_240903_71179,3/9/2024 16:31,23
TR_240901_71180,1/9/2024 12:48,323
TR_240901_71181,1/9/2024 12:48,369
TR_240902_71182,2/9/2024 13:02,437
TR_240901_71183,1/9/2024 12:48,238
TR_240905_71184,5/9/2024 18:57,385
TR_240901_71185,1/9/2024 12:48,178
TR_240902_71186,2/9/2024 13:02,161
TR_240905_71187,5/9/2024 18:57,22
TR_240905_71188,5/9/2024 18:57,130
TR_240905_71189,5/9/2024 18:57,224
TR_240904_71190,4/9/2024 09:30,139
TR_240904_71191,4/9/2024 09:30,439
TR_240904_71192,4/9/2024 09:30,281
TR_240903_71193,3/9/2024 16:31,473
TR_240905_71194,5/9/2024 18:57,308
TR_240901_71195,1/9/2024 12:48,279
TR_240904_71196,4/9/2024 09:30,233
TR_240901_71197,1/9/2024 12:48,249
TR_240905_71198,5/9/2024 18:57,335
TR_240901_71199,1/9/2024 12:48,41
TR_240903_71200,3/9/2024 16:31,33
TR_240904_71201,4/9/2024 09:30,325
TR_240905_71202,5/9/2024 18:57,259
TR_240904_71203,4/9/2024 09:30,39
TR_240905_71204,5/9/2024 18:57,355
TR_240903_71205,3/9/2024 16:31,341
TR_240904_71206,4/9/2024 09:30,11
TR_240903_71207,3/9/2024 16:31,343
TR_240905_71208,5/9/2024 18:57,14
TR_240902_71209,2/9/2024 13:02,335
TR_240901_71210,1/9/2024 12:48,274
TR_240905_71211,5/9/2024 18:57,415
TR_240902_71212,2/9/2024 13:02,175
TR_240903_71213,3/9/2024 16:31,370
TR_240902_71214,2/9/2024 13:02,457
TR_240905_71215,5/9/2024 18:57,409
TR_240902_71216,2/9/2024 13:02,402
TR_240901_71217,1/9/2024 12:48,299
TR_240904_71218,4/9/2024 09:30,409
TR_240904_71219,4/9/2024 09:30,277
TR_240903_71220,3/9/2024 16:31,295
TR_240903_71221,3/9/2024 16:31,76
TR_240904_71222,4/9/2024 09:30,171
TR_240901_71223,1/9/2024 12:48,45
TR_240903_71224,3/9/2024 16:31,343
TR_240904_71225,4/9/2024 09:30,426
TR_240904_71226,4/9/2024 09:30,243
TR_240902_71227,2/9/2024 13:02,453
TR_240904_71228,4/9/2024 09:30,112
TR_240901_71229,1/9/2024 12:48,22
TR_240905_71230,5/9/2024 18:57,84
TR_240905_71231,5/9/2024 18:57,45
TR_240903_71232,3/9/2024 16:31,472
TR_240904_71233,4/9/2024 09:30,301
TR_240903_71234,3/9/2024 16:31,310
TR_240903_71235,3/9/2024 16:31,131
TR_240901_71236,1/9/2024 12:48,481
TR_240902_71237,2/9/2024 13:02,283
TR_240904_71238,4/9/2024 09:30,79
TR_240905_71239,5/9/2024 18:57,153
TR_240903_71240,3/9/2024 16:31,200
TR_240902_71241,2/9/2024 13:02,46
TR_240902_71242,2/9/2024 13:02,175
TR_240905_71243,5/9/2024 18:57,389
TR_240901_71244,1/9/2024 12:48,16
TR_240902_71245,2/9/2024 13:02,478
TR_240905_71246,5/9/2024 18:57,207
TR_240901_71247,1/9/2024 12:48,371
TR_240904_71248,4/9/2024 09:30,205
TR_240901_71249,1/9/2024 12:48,112
TR_240901_71250,1/9/2024 12:48,42
TR_240901_71251,1/9/2024 12:48,114
TR_240905_71252,5/9/2024 18:57,151
TR_240902_71253,2/9/2024 13:02,488
TR_240901_71254,1/9/2024 12:48,485
TR_240904_71255,4/9/2024 09:30,446
TR_240901_71256,1/9/2024 12:48,331
TR_240902_71257,2/9/2024 13:02,431
TR_240902_71258,2/9/2024 13:02,25
TR_240903_71259,3/9/2024 16:31,349
TR_240901_71260,1/9/2024 12:48,22
TR_240905_71261,5/9/2024 18:57,321
TR_240902_71262,2/9/2024 13:02,433
TR_240901_71263,1/9/2024 12:48,485
TR_240904_71264,4/9/2024 09:30,478
TR_240902_71265,2/9/2024 13:02,381
TR_240903_71266,3/9/2024 16:31,445
TR_240901_71267,1/9/2024 12:48,66
TR_240905_71268,5/9/2024 18:57,484
TR_240902_71269,2/9/2024 13:02,257
TR_240904_71270,4/9/2024 09:30,246
TR_240902_71271,2/9/2024 13:02,193
TR_240901_71272,1/9/2024 12:48,172
TR_240903_71273,3/9/2024 16:31,198
TR_240903_71274,3/9/2024 16:31,442
TR_240904_71275,4/9/2024 09:30,429
TR_240903_71276,3/9/2024 16:31,417
TR_240904_71277,4/9/2024 09:30,359
TR_240901_71278,1/9/2024 12:48,408
TR_240904_71279,4/9/2024 09:30,126
TR_240905_71280,5/9/2024 18:57,362
TR_240901_71281,1/9/2024 12:48,230
TR_240903_71282,3/9/2024 16:31,169
TR_240903_71283,3/9/2024 16:31,391
TR_240903_71284,3/9/2024 16:31,122
TR_240905_71285,5/9/2024 18:57,349
TR_240902_71286,2/9/2024 13:02,57
TR_240903_71287,3/9/2024 16:31,397
TR_240904_71288,4/9/2024 09:30,60
TR_240905_71289,5/9/2024 18:57,331
TR_240905_71290,5/9/2024 18:57,236
TR_240901_71291,1/9/2024 12:48,370
TR_240902_71292,2/9/2024 13:02,380
TR_240903_71293,3/9/2024 16:31,302
TR_240903_71294,3/9/2024 16:31,470
TR_240905_71295,5/9/2024 18:57,259
TR_240902_71296,2/9/2024 13:02,441
TR_240902_71297,2/9/2024 13:02,155
TR_240901_71298,1/9/2024 12:48,375
TR_240905_71299,5/9/2024 18:57,247
TR_240901_71300,1/9/2024 12:48,421
TR_240904_71301,4/9/2024 09:30,188
TR_240903_71302,3/9/2024 16:31,349
TR_240903_71303,3/9/2024 16:31,302
TR_240903_71304,3/9/2024 16:31,224
TR_240902_71305,2/9/2024 13:02,352
TR_240903_71306,3/9/2024 16:31,188
TR_240902_71307,2/9/2024 13:02,155
TR_240901_71308,1/9/2024 12:48,309
TR_240902_71309,2/9/2024 13:02,48
TR_240903_71310,3/9/2024 16:31,276
TR_240905_71311,5/9/2024 18:57,355
TR_240902_71312,2/9/2024 13:02,168
TR_240904_71313,4/9/2024 09:30,384
TR_240901_71314,1/9/2024 12:48,314
TR_240905_71315,5/9/2024 18:57,252
TR_240903_71316,3/9/2024 16:31,494
TR_240901_71317,1/9/2024 12:48,235
TR_240903_71318,3/9/2024 16:31,496
TR_240904_71319,4/9/2024 09:30,431
TR_240903_71320,3/9/2024 16:31,333
TR_240901_71321,1/9/2024 12:48,17
TR_240905_71322,5/9/2024 18:57,16
TR_240904_71323,4/9/2024 09:30,279
TR_240905_71324,5/9/2024 18:57,442
TR_240902_71325,2/9/2024 13:02,351
TR_240905_71326,5/9/2024 18:57,269
TR_240901_71327,1/9/2024 12:48,153
TR_240905_71328,5/9/2024 18:57,301
TR_240903_71329,3/9/2024 16:31,269
TR_240905_71330,5/9/2024 18:57,344
TR_240902_71331,2/9/2024 13:02,382
TR_240901_71332,1/9/2024 12:48,256
TR_240903_71333,3/9/2024 16:31,55
TR_240901_71334,1/9/2024 12:48,78
TR_240904_71335,4/9/2024 09:30,158
TR_240901_71336,1/9/2024 12:48,245
TR_240901_71337,1/9/2024 12:48,233
TR_240904_71338,4/9/2024 09:30,82
TR_240903_71339,3/9/2024 16:31,142
TR_240904_71340,4/9/2024 09:30,432
TR_240905_71341,5/9/2024 18:57,311
TR_240905_71342,5/9/2024 18:57,308
TR_240901_71343,1/9/2024 12:48,271
TR_240904_71344,4/9/2024 09:30,372
TR_240903_71345,3/9/2024 16:31,208
TR_240904_71346,4/9/2024 09:30,435
TR_240901_71347,1/9/2024 12:48,426
TR_240904_71348,4/9/2024 09:30,110
TR_240903_71349,3/9/2024 16:31,325
TR_240902_71350,2/9/2024 13:02,475
TR_240905_71351,5/9/2024 18:57,257
TR_240902_71352,2/9/2024 13:02,297
TR_240905_71353,5/9/2024 18:57,246
TR_240901_71354,1/9/2024 12:48,429
TR_240905_71355,5/9/2024 18:57,204
TR_240903_71356,3/9/2024 16:31,31
TR_240903_71357,3/9/2024 16:31,59
TR_240905_71358,5/9/2024 18:57,258
TR_240902_71359,2/9/2024 13:02,454
TR_240904_71360,4/9/2024 09:30,145
TR_240904_71361,4/9/2024 09:30,236
TR_240903_71362,3/9/2024 16:31,184
TR_240902_71363,2/9/2024 13:02,351
TR_240904_71364,4/9/2024 09:30,156
TR_240903_71365,3/9/2024 16:31,404
TR_240905_71366,5/9/2024 18:57,38
TR_240905_71367,5/9/2024 18:57,102
TR_240901_71368,1/9/2024 12:48,211
TR_240901_71369,1/9/2024 12:48,443
TR_240903_71370,3/9/2024 16:31,275
TR_240901_71371,1/9/2024 12:48,229
TR_240904_71372,4/9/2024 09:30,65
TR_240905_71373,5/9/2024 18:57,403
TR_240904_71374,4/9/2024 09:30,43
TR_240901_71375,1/9/2024 12:48,387
TR_240903_71376,3/9/2024 16:31,106
TR_240903_71377,3/9/2024 16:31,369
TR_240901_71378,1/9/2024 12:48,382
TR_240904_71379,4/9/2024 09:30,115
TR_240904_71380,4/9/2024 09:30,140
TR_240905_71381,5/9/2024 18:57,163
TR_240903_71382,3/9/2024 16:31,150
TR_240901_71383,1/9/2024 12:48,275
TR_240905_71384,5/9/2024 18:57,323
TR_240902_71385,2/9/2024 13:02,184
TR_240903_71386,3/9/2024 16:31,151
TR_240901_71387,1/9/2024 12:48,396
TR_240904_71388,4/9/2024 09:30,392
TR_240902_71389,2/9/2024 13:02,52
TR_240903_71390,3/9/2024 16:31,285
TR_240903_71391,3/9/2024 16:31,270
TR_240902_71392,2/9/2024 13:02,280
TR_240905_71393,5/9/2024 18:57,369
TR_240902_71394,2/9/2024 13:02,177
TR_240904_71395,4/9/2024 09:30,49
TR_240904_71396,4/9/2024 09:30,469
